Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
6,7,5.32715,-3.37585,-55.9759,-4579.29,-938.721,284.089,138.23,280.808,0,-4.79432,-5.10315,-45.5188,-3379.58,-39.3061,-316.864,-155.864,274.246,0
6,8,1.66504,-3.07068,-55.9759,-3297.55,-572.51,192.536,144.772,257.91,0,-4.79432,-5.10315,-45.5188,-3196.47,-39.3061,-225.311,-155.864,270.223,0
6,9,2.88575,-2.7655,-54.7552,-4213.08,-206.299,284.089,151.232,275.944,0,-3.26844,-4.79797,-44.9084,-3379.58,-161.376,-499.969,-158.593,275.255,0
7,0,2.88575,-0.934448,-55.9759,-5128.6,-694.581,192.536,142.591,290.622,0,-4.79432,-6.32385,-45.5188,-3745.79,-283.447,-225.311,-161.227,282.291,0
7,1,1.66504,-1.84998,-53.5345,-4029.97,-450.44,192.536,146.586,274.278,0,-5.09949,-5.10315,-44.2981,-3196.47,82.7642,-225.311,-153.132,272.158,0
7,2,1.97022,-3.07068,-55.9759,-4396.18,-1427,467.195,129.507,277.537,0,-3.26844,-5.7135,-44.2981,-3196.47,82.7642,-408.416,-153.132,272.158,0
7,3,4.7168,-2.7655,-54.7552,-3114.44,-1060.79,375.642,135.627,255.879,0,-2.35291,-5.10315,-44.9084,-3745.79,-39.3061,-316.864,-155.875,283.409,0
7,4,1.97022,-2.7655,-55.3656,-3480.65,-328.37,558.747,149.069,261.867,0,-5.09949,-5.10315,-46.1291,-3379.58,-39.3061,-316.864,-155.852,273.263,0
7,5,2.27539,-3.07068,-54.1449,-3114.44,-572.51,741.853,144.426,256.521,0,-6.62537,-4.79797,-44.2981,-3928.89,204.834,-316.864,-150.376,288.692,0
7,6,3.19092,-3.68103,-55.9759,-3846.86,-816.651,9.4309,140.411,267.724,0,-6.01502,-5.7135,-44.2981,-3562.68,82.7642,-408.416,-153.132,280.425,0
7,7,1.97022,-3.07068,-55.9759,-3846.86,-1060.79,467.195,136.049,267.724,0,-5.40467,-6.01867,-46.1291,-3562.68,-39.3061,-408.416,-155.852,277.233,0
7,8,3.4961,-2.7655,-55.9759,-4029.97,-694.581,467.195,142.591,270.995,0,-2.65809,-6.01867,-43.0774,-3379.58,-39.3061,-316.864,-155.912,278.454,0
7,9,3.19092,-2.7655,-56.5863,-3663.76,-328.37,375.642,149.197,263.746,0,-1.13221,-5.40832,-44.2981,-3196.47,-39.3061,-316.864,-155.887,272.158,0
8,0,2.88575,-3.68103,-56.5863,-3480.65,-206.299,467.195,151.354,260.511,0,-4.48914,-4.79797,-44.9084,-3562.68,-39.3061,-316.864,-155.875,279.332,0
8,1,2.88575,-2.7655,-56.5863,-3114.44,-938.721,100.984,138.411,254.039,0,-3.87879,-5.7135,-44.9084,-2830.26,204.834,-316.864,-150.439,263.023,0
8,2,2.58057,-3.37585,-56.5863,-3663.76,-938.721,284.089,138.411,263.746,0,-4.48914,-5.7135,-44.9084,-3562.68,82.7642,-316.864,-153.157,279.332,0
8,3,0.444339,-2.7655,-56.5863,-3663.76,-206.299,9.4309,151.354,263.746,0,-4.48914,-5.40832,-46.1291,-3745.79,-39.3061,-408.416,-155.852,281.202,0
