head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rHip                          _X,rHip                          _Y,rHip                          _Z
5.0998783,-202.64621,1338.4143,10.410164,-80.97852,916.9964,204.66226,-137.55594,1016.4054,180.80376,-63.561672,713.06067,-60.381992,-33.20391,864.4739,-188.56302,-134.07477,1011.47375,-191.9291,-13.792052,740.14856,65.40969,-9.516035,873.11975,172.11568,216.21246,554.0322,-143.10457,228.11885,551.96844,136.9206,120.604515,68.87354,-139.35614,116.20252,78.93169,196.36125,383.0446,82.71232,-193.31703,376.65033,87.84772,-151.85393,-225.34743,615.10913,242.20053,-160.67995,117.90665
5.200906,-206.06496,1338.8319,10.73814,-82.86592,917.6184,204.9692,-140.49355,1016.6215,180.8872,-64.36205,713.4492,-60.00003,-34.90579,865.2472,-188.4814,-136.16481,1011.6732,-191.17001,-14.641626,740.6176,65.83242,-11.224073,873.833,172.0311,216.20044,554.1009,-143.49808,227.99266,552.0649,136.65369,120.82376,68.97724,-139.58936,116.06825,78.99583,196.81578,383.1189,82.69144,-192.89978,376.80923,88.02178,-152.20128,-225.74243,614.92084,242.33327,-161.10115,118.03837
5.5018725,-209.30339,1338.6884,10.925205,-84.43282,918.20667,205.01454,-143.00217,1016.69977,181.07132,-65.46401,713.9402,-59.744865,-36.21242,866.01447,-188.35378,-138.04314,1012.01483,-190.66873,-15.54319,741.2219,66.32228,-12.605573,874.5736,172.02544,216.24817,554.1484,-143.79137,228.01799,552.14026,136.68309,120.822586,68.97724,-139.93387,115.82648,79.13385,197.25952,383.23254,82.5049,-192.62398,377.01294,88.224785,-151.85757,-225.27061,613.51447,242.43921,-161.48207,118.39371
5.7747355,-212.22652,1338.9115,11.148661,-86.152885,918.721,205.41873,-145.62218,1016.8892,181.54901,-66.348175,714.3719,-59.589558,-37.505775,866.7823,-188.22726,-139.77092,1012.3406,-190.61305,-16.516785,742.03455,66.574615,-14.196815,875.4304,171.8705,216.31671,554.1879,-144.06525,228.10405,552.194,136.44875,121.09963,69.02172,-139.98543,115.74425,79.0569,197.59836,383.36868,82.2404,-192.2014,376.87476,88.03246,-151.61028,-225.26614,613.864,242.51822,-161.82257,118.97212
5.9726696,-214.95764,1339.0199,11.322497,-87.40949,919.4155,205.72556,-147.82977,1017.0427,181.6215,-67.06187,715.1781,-59.291985,-38.623585,867.5438,-188.09196,-141.38095,1012.64923,-189.75845,-16.939568,742.79816,66.87926,-15.490519,876.2886,171.76007,216.47844,554.1978,-144.23546,228.23975,552.2688,135.68077,121.15796,69.55662,-140.18002,115.58717,79.10391,197.62804,383.41452,81.86944,-191.90523,376.8851,88.05702,-152.15169,-225.548,613.63574,242.57011,-162.12253,119.77302
6.2595544,-217.14163,1339.018,11.54518,-88.441444,920.0087,205.94934,-149.92859,1017.1864,181.8058,-67.37937,715.73364,-58.903915,-39.58183,868.29614,-187.88065,-142.76634,1012.9747,-189.5165,-17.126347,743.3566,67.31107,-16.329153,877.44727,171.53183,216.64056,554.2101,-144.46548,228.43816,552.3355,135.83498,121.726685,69.26697,-140.29568,115.43292,79.1408,197.7935,383.44968,81.75044,-191.57573,376.88016,87.865265,-152.32184,-225.57536,613.65436,242.59479,-162.3818,120.79567
6.2748823,-219.12813,1339.1583,12.003283,-89.775986,920.50916,206.28172,-151.79347,1017.51086,181.9577,-67.814384,716.43243,-58.499935,-40.44355,869.0345,-187.73965,-144.03654,1013.30316,-189.33272,-17.278557,744.1231,67.652016,-17.366,877.84644,171.31238,216.83217,554.22186,-144.68127,228.63023,552.3798,135.51118,121.79942,69.27186,-140.36491,115.60559,79.34642,197.7522,383.52402,81.56613,-191.14352,376.90692,87.827255,-152.76816,-225.82759,613.89954,242.5921,-162.6003,122.039314
6.587015,-220.8975,1339.2982,12.270645,-90.73687,921.03864,206.57452,-153.43765,1017.75354,182.25726,-67.948326,716.94366,-58.414295,-40.845554,869.75104,-187.61548,-145.17526,1013.63226,-189.2463,-17.426802,745.0844,67.69058,-18.313778,878.81055,171.05605,217.07243,554.17474,-144.83247,228.85439,552.4239,135.32367,121.888794,69.2557,-140.38515,115.53252,79.393074,197.60942,383.71057,81.3077,-191.14677,376.87296,87.72219,-152.6731,-225.515,613.41986,242.5619,-162.77783,123.503075
7.1005235,-222.63698,1339.4583,12.377247,-91.34264,921.5728,206.48393,-155.02626,1017.76086,182.06084,-68.15396,717.3442,-58.218033,-41.328194,870.45026,-187.38573,-146.07356,1013.9514,-188.7514,-17.03929,745.8689,67.4323,-18.962378,879.4971,171.04295,217.49644,554.02203,-144.9973,229.06686,552.4343,135.18474,121.99781,69.223465,-140.4551,115.45554,79.38678,197.61656,383.75278,81.0782,-191.10881,376.87466,87.72971,-152.96147,-225.42764,613.9524,242.50417,-162.91429,125.186
7.4122057,-223.92342,1339.4912,12.186716,-91.27683,922.1375,206.75468,-156.28493,1017.91473,182.93736,-68.21143,717.92377,-57.84959,-41.557518,871.2277,-187.12686,-146.78162,1014.3089,-188.48207,-16.70003,746.72253,67.99633,-19.599363,880.1759,170.72952,217.74294,554.049,-145.13712,229.35294,552.3937,135.01082,122.10798,69.18028,-140.44475,115.46948,79.3775,197.63861,383.86243,80.92421,-191.00821,376.97964,87.733635,-153.06549,-225.298,614.38446,242.41873,-163.00957,127.08704
7.807903,-224.89331,1339.7822,12.882397,-92.2678,922.5534,206.86641,-157.27246,1017.9907,183.31204,-68.143425,718.4547,-57.46786,-41.587257,871.9437,-186.7932,-147.2792,1014.65436,-187.96646,-16.170565,747.63513,68.6806,-19.674217,880.7004,170.2573,218.11002,553.8505,-145.24686,229.59317,552.3394,134.80066,122.18812,69.09358,-140.39989,115.46157,79.41789,197.68011,383.85846,80.836,-191.20326,376.87265,87.551834,-152.98674,-225.17152,614.67706,242.30557,-163.06352,129.20511
7.8962016,-225.90593,1339.6774,12.895433,-91.90051,923.0045,206.89508,-158.09296,1018.0874,182.92503,-68.0354,719.05975,-57.26195,-41.65786,872.6009,-186.51872,-147.63446,1015.0049,-187.98735,-15.597984,748.4575,69.09956,-19.829384,881.16943,169.91136,218.44307,553.7507,-145.32008,229.86255,552.38,134.64096,122.22205,68.97621,-140.34636,115.4152,79.38301,197.73447,383.8746,80.791855,-191.08682,377.1679,87.82113,-152.81506,-224.6971,614.56213,242.16464,-163.07603,131.53897
8.009383,-226.16989,1339.589,13.583859,-92.57682,923.3694,207.11745,-158.71672,1018.1364,183.42355,-67.578804,719.5631,-56.712444,-41.7993,873.2232,-186.17874,-147.78601,1015.36536,-187.97325,-15.066127,749.375,69.16753,-20.038992,881.99963,169.51149,218.77034,553.6999,-145.3306,230.02528,552.3295,134.48459,122.32257,68.84726,-140.4249,115.14559,79.22588,197.69218,383.85922,80.71566,-191.02693,376.7996,87.34208,-152.93034,-224.49007,614.8493,241.99585,-163.04697,134.08737
8.503283,-226.50397,1339.4862,13.799399,-92.57729,923.6684,207.63866,-159.24063,1018.3136,184.24738,-67.136826,719.8641,-56.533134,-41.314896,873.8446,-185.90442,-147.70998,1015.71875,-187.276,-14.020785,750.0889,69.17864,-20.220991,882.5197,169.21988,219.05714,553.69275,-145.24582,230.21599,552.33954,134.38676,122.34232,68.81104,-140.38228,115.361946,79.39269,197.6997,383.901,80.66623,-190.97292,377.0045,87.4669,-152.95758,-224.21361,614.8164,241.79922,-162.97621,136.84892
8.862905,-226.8077,1339.9562,13.706977,-91.720535,923.95605,208.08531,-159.4041,1018.48846,184.33397,-66.723915,720.0926,-56.179905,-40.821686,874.3033,-185.60612,-147.42241,1016.0723,-187.36438,-13.188365,750.72705,69.43764,-19.983927,882.9015,168.81367,219.3266,553.69055,-145.3131,230.26279,552.22974,134.35144,122.32692,68.77286,-140.3884,115.340065,79.430824,197.63367,383.93646,80.61485,-190.9256,376.77838,87.3192,-152.82135,-223.88315,615.02386,241.57469,-162.86363,139.82219
9.401741,-226.53497,1340.2257,14.377354,-91.882034,924.1489,208.19351,-159.36354,1018.3632,184.45438,-66.22014,720.25726,-55.71649,-40.43707,874.71277,-185.30678,-146.9591,1016.37415,-187.1125,-12.282719,751.2832,70.13368,-19.320122,883.26794,168.35518,219.48589,553.6028,-145.02188,230.4418,552.35004,134.35747,122.346085,68.83469,-140.55531,115.03955,79.29156,197.53531,383.92993,80.51466,-190.93288,376.94348,87.40295,-152.65778,-223.57986,615.2352,241.32231,-162.70912,143.00565
9.82003,-225.89899,1340.3083,14.760609,-91.27423,924.32416,208.58354,-158.98907,1018.38446,184.31848,-65.840065,720.2374,-55.568855,-39.653835,875.0285,-185.01112,-146.30931,1016.6267,-186.60428,-11.31118,751.8034,70.3471,-18.822117,883.47534,167.986,219.77913,553.71857,-144.86037,230.52362,552.3865,134.50732,122.29733,68.8976,-140.6676,114.924805,79.27209,197.32674,383.96527,80.259834,-190.69012,376.88318,87.29862,-152.62892,-223.17943,615.28656,241.04205,-162.51256,146.39766
9.949691,-224.82347,1340.4501,15.071733,-90.50877,924.4695,208.97276,-158.33719,1018.308,184.98448,-64.88813,720.458,-55.244385,-38.72467,875.2938,-184.68974,-145.36989,1016.9058,-186.76384,-10.318043,752.1134,71.08834,-17.827312,883.6562,167.49486,220.06325,553.8093,-144.67676,230.61922,552.42267,134.69751,122.26768,68.96912,-140.87045,114.816376,79.315636,197.21907,383.95663,80.13834,-190.52805,376.4779,87.13891,-152.57697,-222.97833,615.39667,240.73398,-162.2738,149.9966
10.414,-224.05205,1340.5298,14.990522,-89.08445,924.50946,209.18985,-157.73836,1018.28766,184.69695,-64.51249,720.2493,-54.94317,-37.881283,875.3795,-184.27003,-144.23685,1017.14124,-186.50357,-9.247882,752.3698,71.49796,-16.975046,883.7252,167.15057,220.20389,553.889,-144.44986,230.72652,552.4505,134.9172,122.19824,69.08909,-141.0402,114.66026,79.328186,196.97174,384.02798,79.76551,-190.28976,376.45154,87.122,-152.73317,-223.0563,615.4627,240.39812,-161.99277,153.80064
10.89076,-222.68188,1340.6147,15.433763,-88.52875,924.483,209.47966,-156.68343,1018.2166,185.25809,-63.50251,720.033,-54.508484,-36.761734,875.43243,-184.01703,-143.00156,1017.43713,-186.24297,-8.120251,752.49005,71.142944,-16.455832,883.6251,166.60852,220.33594,553.7552,-144.21977,230.80411,552.4096,135.17645,122.141594,69.203285,-141.3013,114.37994,79.380264,196.79451,384.05582,79.482994,-189.99205,376.5074,87.07188,-153.03645,-222.75467,615.5485,240.03456,-161.66933,157.80798
11.127687,-220.34378,1340.008,15.85188,-87.201355,924.18634,209.83527,-155.24759,1018.0918,185.5408,-62.47545,719.88416,-54.257874,-35.625225,875.3255,-183.58047,-141.40164,1017.62054,-186.04305,-7.0399337,752.4594,71.66434,-15.122654,883.3409,166.28206,220.55804,553.8283,-143.99739,230.8867,552.3697,135.44746,122.08008,69.27161,-141.47324,114.22679,79.387344,196.6185,384.04495,79.201546,-189.8287,376.4838,87.001656,-152.65921,-222.64517,616.03253,239.64337,-161.30338,162.01671
11.823536,-218.71484,1340.4158,15.784307,-85.441635,923.8924,210.08766,-153.77382,1017.9661,185.17831,-61.925457,719.427,-54.057587,-34.280014,875.07605,-183.21272,-139.73682,1017.78815,-185.78952,-5.8363066,752.283,71.871704,-14.080334,883.0185,165.95117,220.6879,553.8763,-143.7588,230.96158,552.36896,135.70488,122.029915,69.34711,-141.51463,114.15323,79.44211,196.49362,384.09595,78.87703,-189.73207,376.09647,86.611404,-152.82161,-222.28004,616.129,239.22462,-160.89478,166.42479
12.397086,-216.05412,1340.3121,16.245554,-84.071625,923.5619,210.58284,-151.91278,1017.94135,185.32448,-61.549873,718.6769,-53.60866,-32.95699,874.7208,-182.79393,-137.77415,1017.8843,-185.72975,-4.751253,752.0511,72.7639,-12.344653,882.371,165.67944,220.69012,553.8541,-143.59062,231.00978,552.34973,135.94464,122.06974,69.55523,-141.3801,114.311874,79.31906,196.5008,384.11478,78.68376,-189.51328,376.15735,86.489235,-152.50902,-222.30365,616.10114,238.77847,-160.44342,171.03018
12.936933,-213.3818,1340.2535,16.414154,-82.33115,923.1204,210.68646,-149.9413,1017.48914,185.53484,-60.571083,718.0208,-53.384,-31.415186,874.20624,-182.3938,-135.74287,1017.7922,-185.59262,-3.5981348,751.55164,72.449524,-11.287289,881.73425,165.10742,220.7195,553.8072,-143.2798,231.0779,552.44104,135.90613,121.99628,69.59101,-141.43904,114.20162,79.42105,196.59937,384.05908,78.61363,-189.51129,376.13358,86.51625,-152.5368,-222.1885,616.2248,238.30501,-159.94923,175.83069
13.268339,-210.34726,1340.6586,17.203325,-81.005264,922.5427,211.04515,-147.61844,1017.1243,185.22021,-59.624977,717.50366,-52.938293,-29.965776,873.51135,-181.94179,-133.49443,1017.62067,-185.3909,-2.4209423,750.8363,72.84128,-9.6486435,880.88654,164.91368,220.75024,554.0828,-142.99612,231.08427,552.50104,135.99852,122.02647,69.83074,-141.4573,114.18831,79.44761,196.72684,384.0343,78.39928,-189.88387,376.1033,86.38928,-152.58255,-222.0581,616.3416,237.8044,-159.41206,180.82414
14.067568,-206.85533,1340.3978,17.611958,-79.08739,921.8736,211.41254,-145.30605,1016.76117,185.49205,-58.37054,716.7416,-52.898792,-28.110054,872.61554,-181.55948,-131.09456,1017.4426,-185.17793,-1.0725826,750.05835,73.496346,-7.5540624,879.88544,164.6404,220.70326,554.2325,-142.6665,231.05087,552.4383,136.10333,122.22705,70.16177,-141.47612,114.20779,79.42768,196.80637,384.07037,78.19408,-189.65572,376.2224,86.46764,-152.4666,-221.50415,616.1588,237.27678,-158.83182,186.0082
14.647358,-203.14098,1340.4302,17.56305,-76.99666,921.306,211.86993,-142.60443,1016.31464,186.33447,-57.09593,715.9166,-52.52675,-26.178082,871.69653,-181.1438,-128.50325,1017.0742,-185.13629,-0.011483404,749.0914,74.04627,-5.237957,878.81573,164.44556,220.60988,554.3907,-142.39426,231.01544,552.40607,135.96324,122.30928,70.38066,-141.54431,114.19222,79.39736,197.02272,384.05746,77.90363,-189.80367,375.98557,86.38476,-152.51395,-221.35425,616.41125,236.72235,-158.20842,191.3805
14.969268,-199.00696,1340.3353,18.039427,-74.45035,920.4669,212.38704,-139.7421,1015.96515,186.40903,-56.05273,715.1882,-52.11029,-24.346489,870.63275,-180.82935,-125.72338,1016.741,-184.96663,1.1141349,748.02814,73.99023,-3.474001,877.63196,164.37103,220.51219,554.5488,-142.10748,230.93286,552.3465,135.78737,122.45266,70.70081,-141.55331,114.17173,79.40031,197.20445,384.09155,77.638466,-189.77904,375.94647,86.340164,-152.1914,-221.15593,616.97565,236.1413,-157.5417,196.93858
15.756412,-194.3179,1339.7582,18.957882,-72.31382,919.47864,212.59778,-136.5566,1015.236,186.15364,-55.398674,713.564,-51.983227,-22.162643,869.5247,-180.40382,-122.63772,1016.34845,-184.39896,2.3060787,746.91516,74.148674,-1.1218382,876.18164,164.40305,220.42137,554.6573,-141.84889,230.8871,552.3248,135.31822,122.43114,71.02154,-141.42943,114.301445,79.27779,197.43307,384.17075,77.459625,-189.67311,375.9726,86.287926,-152.22884,-220.9848,617.13855,235.53383,-156.83162,202.67995
16.495142,-189.62654,1339.6422,18.956541,-69.4405,918.6707,213.04886,-133.05228,1014.7604,186.40634,-54.068665,712.8358,-51.65702,-19.832891,868.2073,-180.06448,-119.39413,1015.9477,-184.5912,3.4372935,745.41547,74.330315,1.0333303,874.9611,164.4886,220.33586,554.78925,-141.62643,230.91296,552.25507,134.63794,123.223526,71.0414,-141.48477,114.19875,79.289856,197.74265,384.1752,77.18933,-189.35892,376.07535,86.34774,-152.09865,-220.64185,617.35175,234.90019,-156.07805,208.60196
16.661922,-184.50069,1339.3839,19.298521,-66.76822,917.4798,213.36673,-129.44086,1014.02185,187.1623,-52.425793,711.38196,-51.246292,-17.630346,866.8631,-179.64824,-115.842995,1015.4474,-184.48103,4.6638002,743.8791,75.17697,3.9433947,873.4191,164.68463,220.20773,554.8653,-141.66849,230.6539,552.218,134.52223,123.00957,71.33741,-141.53831,114.22459,79.28872,198.00092,384.27747,77.10484,-189.67856,375.94693,86.35349,-152.43007,-220.34969,617.5489,234.2406,-155.2809,214.702
17.525597,-179.05687,1339.2283,19.56216,-63.574825,916.3756,213.7054,-125.46785,1013.3774,186.66455,-51.444057,710.0487,-51.17254,-15.019552,865.37305,-179.26212,-112.10681,1014.93774,-184.30214,5.8917084,742.2875,74.93923,6.1565046,871.4365,164.9321,220.03986,555.0012,-141.30075,230.86603,552.16595,133.98485,123.22575,71.384,-141.36137,114.37052,79.219574,198.30318,384.34714,77.1519,-189.56229,375.97827,86.32793,-152.41669,-220.1681,617.7137,233.55536,-154.44008,220.9773
17.945234,-173.01387,1338.5474,19.9151,-60.56062,915.0869,214.01868,-121.38757,1012.58325,187.23354,-49.996796,708.6369,-50.926636,-12.376431,863.7347,-178.79301,-108.14939,1014.2896,-184.27602,7.0852523,740.54346,75.48204,9.20117,869.3292,165.21521,219.91876,554.93176,-141.34738,230.7009,552.1655,133.61412,123.59162,71.4457,-141.41908,114.25757,79.24856,198.80571,384.35474,77.252556,-189.51938,376.27255,86.68912,-152.16891,-219.77599,617.75073,232.84473,-153.55545,227.42502
18.57296,-166.50029,1338.0402,20.204834,-57.17604,913.66785,214.52489,-117.14076,1011.93024,187.66255,-48.724075,707.1743,-50.605236,-9.682595,861.959,-178.34946,-103.9717,1013.5182,-184.19513,8.567944,738.71466,75.52302,11.798908,867.4301,165.48865,219.65858,554.69556,-141.1829,230.7327,552.1676,133.17784,123.88784,71.36822,-141.41652,114.26528,79.25971,199.31905,384.40408,77.34969,-189.63515,375.92084,86.41991,-151.48552,-219.59299,618.61816,232.10898,-152.62697,234.0423
19.28495,-159.86357,1337.5641,20.416822,-53.751095,912.071,214.41142,-112.484924,1010.83887,187.74103,-46.87867,705.4545,-50.43145,-6.639168,860.024,-177.9495,-99.5605,1012.63196,-184.02509,10.202472,736.7862,75.86003,15.028277,865.1262,165.79512,219.57468,554.6162,-141.05962,230.7881,552.1767,132.72803,124.152985,71.229935,-141.4177,114.2674,79.23498,199.66687,384.4026,77.47657,-189.47961,376.29874,86.57591,-151.22609,-218.88046,618.44006,231.34848,-151.65451,240.8262
19.75551,-152.70137,1336.8589,20.780418,-49.941994,910.48645,214.92493,-107.80514,1009.8581,188.57555,-45.132454,704.04846,-50.17111,-3.6258264,857.9945,-177.49359,-94.99211,1011.63495,-183.9353,11.995958,734.76447,76.05033,18.151104,862.62946,166.19273,219.45735,554.4861,-140.96559,230.8343,552.1344,132.14769,124.18171,70.95122,-141.38976,114.258644,79.285614,199.95374,384.39218,77.47717,-189.3982,376.28113,86.62358,-151.40207,-218.50703,618.73236,230.56354,-150.638,247.7737
20.589533,-145.25241,1335.98,21.098242,-46.089355,908.747,215.20064,-102.73586,1008.8442,188.72136,-43.722355,702.33453,-49.897358,-0.4225712,855.8941,-177.1188,-90.218285,1010.6707,-183.91328,13.849657,732.6136,75.81676,21.24763,860.11615,166.72755,219.30518,554.3832,-140.88036,230.86075,552.10626,131.74995,124.3668,70.699005,-141.30165,114.38227,79.213905,200.13649,384.3686,77.531876,-189.3584,376.20377,86.353,-151.24219,-218.27184,619.29254,229.75452,-149.57735,254.88165
21.449692,-137.68901,1335.5402,21.449104,-42.004047,907.0272,215.4444,-97.70571,1007.6288,189.20718,-41.515076,700.55786,-49.62644,2.9774575,853.6766,-176.72662,-85.180176,1009.51215,-183.91342,15.702594,730.40247,75.65286,24.838,857.67523,167.2294,219.23123,554.22925,-140.84276,230.93109,552.0354,131.46515,124.46837,70.32674,-141.30318,114.30841,79.256226,200.24742,384.36893,77.592415,-189.50072,376.00446,86.08745,-151.0752,-217.85953,619.4895,228.92178,-148.47246,262.14694
21.936869,-129.5358,1334.3212,22.061771,-38.070927,904.92255,215.75131,-92.08232,1006.3757,189.0583,-39.940487,699.1118,-49.368378,6.502596,851.4504,-176.44759,-79.85216,1008.29846,-183.73093,17.70123,728.05347,76.57715,29.163816,855.0258,167.89487,219.09088,553.91125,-140.86195,231.0367,551.9849,131.17862,124.47393,69.91662,-141.28569,114.33902,79.253265,200.33421,384.35486,77.64296,-189.21315,376.20007,85.9813,-151.15318,-217.05353,619.1771,228.06573,-147.32324,269.5663
22.471357,-121.05948,1333.0432,21.968384,-33.430504,903.05383,216.30338,-86.33557,1005.29565,189.57146,-37.962128,696.9814,-48.962494,10.104559,849.1366,-176.1078,-74.17041,1007.07404,-183.88614,20.018242,725.5869,76.64796,33.033615,852.2158,168.21237,218.99522,553.4911,-140.82753,231.14052,551.923,130.99944,124.43975,69.43581,-141.22063,114.332855,79.2884,200.30826,384.2706,77.69431,-189.12004,376.40405,86.045456,-150.60446,-216.5453,620.25116,227.18678,-146.12962,277.1365
22.938461,-112.153885,1331.6187,22.169508,-28.882017,900.7498,216.17607,-80.18007,1003.7594,189.87477,-35.735165,695.0879,-48.83512,13.875226,846.7521,-175.83246,-68.230545,1005.67413,-182.84398,22.530577,723.0288,76.38915,36.59487,849.8371,168.67773,218.99684,553.1135,-140.73708,231.31987,551.80756,130.7076,124.42892,68.983635,-141.09007,114.48535,79.25952,200.31668,384.2658,77.712456,-189.39897,376.2831,85.88184,-150.51256,-215.84259,620.6714,226.28534,-144.89153,284.85413
23.252478,-103.32028,1330.0647,22.39428,-24.45478,898.3877,216.08801,-73.90519,1002.41943,190.21445,-33.464783,693.2844,-48.60291,17.719633,844.3132,-175.46602,-61.887234,1004.215,-183.92111,24.527023,720.3901,76.74802,41.189854,846.922,169.10014,219.25185,552.88354,-140.69014,231.6068,551.69476,130.60945,124.38795,68.518715,-141.02982,114.422264,79.31027,200.27727,384.22858,77.75341,-189.04933,376.3611,85.55359,-150.05786,-215.31099,621.22296,225.36188,-143.60887,292.71573
23.79988,-93.72694,1328.4304,22.311037,-19.53743,895.87787,216.38377,-67.25468,1000.9824,190.45818,-31.438969,691.8248,-48.24205,21.78853,841.78204,-175.09766,-55.341805,1002.51733,-184.05139,27.329258,717.5275,76.23797,45.23608,843.49176,169.40091,219.20483,552.36847,-140.6179,231.88441,551.55316,130.43932,124.42682,68.20375,-141.00613,114.4815,79.32091,200.25015,384.16458,77.86209,-189.05383,376.376,85.48433,-150.3348,-214.62427,621.67505,224.41687,-142.28156,300.7178
23.935095,-84.19632,1326.5453,22.728416,-14.426144,893.31287,216.15297,-60.193386,999.4459,190.66483,-28.709059,690.2934,-48.011528,26.19352,839.06274,-174.55347,-48.473427,1000.76373,-184.1178,30.324316,714.6668,75.785416,49.527298,840.52405,169.67972,219.2356,552.08,-140.43813,232.21393,551.43536,130.34976,124.3965,68.12008,-140.98734,114.49074,79.317345,200.24513,384.1311,77.894104,-189.01227,376.55872,85.6821,-149.66568,-213.92848,622.39594,223.45078,-140.90953,308.85684
24.242302,-74.43137,1324.4922,22.665716,-8.995365,890.44635,216.3611,-52.97482,997.97833,191.11238,-25.85657,687.1802,-47.95203,30.560507,836.21063,-174.07562,-41.390003,998.81036,-184.31105,33.525204,711.6626,76.26819,54.571743,837.82526,169.77054,219.31612,552.1051,-140.2168,232.62207,551.3684,130.47034,124.599365,68.10301,-141.03209,114.510345,79.334885,200.2894,384.1736,77.894485,-188.86832,376.7405,85.84197,-149.26537,-212.93086,622.8806,222.46411,-139.49274,317.12915
24.284273,-64.53451,1322.2216,23.474215,-4.3521066,887.14484,216.38292,-45.61492,996.33856,191.58421,-23.096392,685.3246,-47.547253,35.09565,833.33325,-173.4936,-34.102448,996.6912,-184.6392,36.926365,708.5392,75.92053,59.40791,834.5509,169.63815,219.44583,552.1221,-139.94391,232.96739,551.31964,130.24297,124.45101,68.06541,-141.00655,114.451546,79.28106,200.27774,384.16284,77.943954,-188.8551,376.65912,85.67789,-148.86917,-212.25818,623.2719,221.45744,-138.03105,325.53107
24.190678,-54.21401,1319.7188,22.96898,2.0390472,884.47015,215.64369,-37.9142,994.2421,191.80792,-19.776604,683.29517,-47.25327,40.189926,830.2582,-173.10597,-26.600483,994.3838,-185.10385,40.213673,705.3684,74.56637,63.516624,830.75446,169.59732,219.62079,552.37494,-139.65778,233.29129,551.3137,130.36258,124.65517,68.09046,-141.04602,114.43584,79.30393,200.60184,384.15723,78.17879,-188.88391,376.7444,85.87212,-148.38068,-210.88445,623.106,220.43126,-136.52444,334.0588
24.009764,-43.872974,1317.101,22.54291,7.792837,881.2016,215.61154,-30.21541,992.38226,192.21176,-16.586782,681.19684,-47.081345,45.55035,826.9502,-172.76347,-19.030787,991.86554,-185.49847,44.03778,702.1497,74.763,68.86316,827.3573,169.43207,219.66978,552.44415,-139.40277,233.58441,551.25006,129.96074,124.56581,67.923584,-141.01746,114.45668,79.31506,201.00925,384.10266,78.46942,-188.73479,376.6469,85.636856,-148.2614,-210.04005,624.03436,219.38615,-134.97282,342.70862
24.067188,-33.49941,1314.3008,23.22907,13.466779,877.71606,215.33104,-22.157528,990.2312,192.82167,-12.94409,678.9831,-46.85205,50.68081,823.7255,-172.52249,-11.212648,989.1701,-185.75725,48.059753,698.75104,73.39828,74.05568,823.1523,169.23381,219.74924,552.3904,-139.06267,233.83994,551.23773,129.7939,124.64346,67.83322,-141.05856,114.37273,79.27183,201.43498,384.033,78.72206,-188.85439,376.65527,85.83062,-147.6789,-208.95699,624.15283,218.32272,-133.37613,351.47653
23.594034,-22.705322,1311.3036,23.060514,19.958294,874.56226,215.02258,-14.035838,987.9533,193.29639,-9.440013,676.8767,-46.68358,56.194336,820.36017,-172.38045,-3.2638307,986.3579,-186.01639,52.21769,695.3035,74.069016,79.51375,819.57025,168.96681,219.78947,552.3861,-138.70357,234.10614,551.1264,129.65744,124.64349,67.72143,-141.09312,114.374825,79.19529,201.7495,383.98102,78.92831,-188.7845,376.4398,85.60247,-147.34242,-207.48734,624.5936,217.2416,-131.73431,360.3586
23.22178,-12.163548,1307.9736,24.61177,23.997297,870.6152,214.82579,-5.58921,985.68567,193.46222,-5.4948583,674.2699,-46.268047,61.932873,816.9893,-172.28062,4.8856573,983.3543,-186.36859,56.660477,691.7073,73.848755,85.156494,815.54724,168.85777,219.85799,552.2702,-138.29794,234.37631,550.9709,129.56479,124.61611,67.589195,-141.09679,114.31748,79.1042,201.8474,383.8978,79.01844,-188.66953,376.46182,85.71378,-147.10338,-206.57195,625.1222,216.14334,-130.0473,369.3509
22.867882,-1.6319987,1304.8564,23.76539,31.78067,867.5139,214.24669,2.591847,983.00616,193.89389,-1.118812,671.32715,-46.177467,67.64781,813.53296,-172.13264,13.302108,980.20416,-186.39043,61.26026,688.0398,73.60623,90.96939,811.3564,168.85953,220.01094,551.9837,-137.94052,234.6768,550.8549,129.57996,124.56004,67.50919,-141.06628,114.323044,79.06743,201.70953,383.8814,78.97819,-188.78679,376.3064,85.654625,-146.67249,-204.77843,625.5314,215.02866,-128.31505,378.44922
