head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,rHip                          _X,rHip                          _Y,rHip                          _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z
7.791878,542.9922,2036.8207,19.880808,467.32016,1698.4021,99.06644,338.42093,1888.4252,352.8931,433.07718,1983.611,253.4454,529.5708,2215.8767,-101.73706,364.92908,1878.465,-361.027,442.29193,1943.441,-293.96994,556.8983,2176.0017,145.1052,272.52264,1374.8478,-151.34807,345.57394,1346.1542,128.17401,330.6976,878.71436,-127.43635,386.17017,871.1874,103.262375,64.72117,543.2778,-117.48151,130.27477,541.61676,134.00865,210.23396,320.48047,-174.88652,266.3828,317.81418
7.3580194,543.6922,2045.2302,18.740349,466.45972,1708.887,98.385574,337.14508,1898.5339,353.74622,429.20734,1990.9313,256.4695,527.6236,2223.578,-103.77387,364.37384,1888.5562,-364.6975,442.82288,1948.4113,-299.37772,558.77454,2181.051,145.33272,274.98743,1385.6283,-150.8049,347.8747,1355.5902,126.144516,329.93665,887.8285,-124.761406,384.2335,881.05804,100.32344,63.472153,548.4549,-117.25853,132.97612,547.06476,135.25995,218.70128,332.90845,-179.79767,275.47607,328.63974
6.8621264,544.9373,2053.3438,18.007929,466.04535,1718.2782,97.609436,336.02554,1907.6083,354.83487,425.29443,1997.4904,259.73856,527.3278,2229.96,-106.44315,364.46722,1897.1232,-368.2703,442.9805,1952.7289,-303.9967,561.1707,2184.5803,146.41011,277.46124,1395.8119,-150.17398,349.79376,1364.573,123.92755,328.20883,896.035,-123.1108,382.7436,890.2285,96.216354,63.49746,552.57086,-117.57339,137.34789,552.22473,137.34808,226.49428,344.47214,-183.47018,283.67505,338.0152
6.1605177,544.3012,2060.1667,17.306675,465.8695,1726.4084,96.72723,334.9421,1915.4716,355.456,421.3965,2003.2443,262.9499,527.30176,2235.3184,-109.5855,363.52972,1904.359,-371.77277,442.67462,1956.4883,-308.50543,564.3403,2187.3643,146.77246,279.342,1404.449,-149.21588,350.81036,1372.5575,122.92637,327.0688,903.5091,-122.867096,382.16553,898.656,91.77243,64.25441,557.5612,-118.952446,141.33768,558.0769,138.82196,232.3953,354.12756,-185.54256,290.24576,345.69766
5.079619,544.5493,2067.1611,16.71672,465.61023,1733.5138,95.91435,334.323,1922.0127,356.29333,417.35822,2008.1917,265.96695,527.2586,2239.5132,-112.8585,362.3444,1910.505,-375.3164,442.09402,1959.8234,-312.2013,567.68384,2189.1643,147.39848,281.2729,1411.8784,-148.84897,351.02267,1379.7583,123.51315,326.27402,910.91187,-123.59144,382.40964,906.11865,87.02637,66.764565,562.07574,-119.81722,146.00446,563.8507,140.1448,236.28008,362.04065,-186.48204,296.42114,352.149
5.0218825,544.30316,2072.9888,15.895988,465.44934,1739.361,94.91337,333.91675,1927.9125,357.0343,413.24158,2012.2562,269.36102,527.7789,2242.4756,-116.053856,362.16705,1915.6896,-378.96915,441.37033,1962.4585,-315.40573,571.5333,2189.4888,148.23427,282.9483,1418.0652,-148.58685,350.10904,1385.7963,124.36564,326.4274,917.0727,-124.79588,383.6776,912.4216,83.29994,69.10649,567.6807,-120.727104,150.88008,568.5128,140.32048,238.17885,367.56683,-187.87294,301.58664,358.00168
4.547874,543.9205,2078.3257,14.6292095,465.0165,1743.9185,94.08026,334.04297,1932.5107,358.10828,409.15854,2015.3167,273.06802,528.8134,2244.147,-119.24328,362.79044,1919.7244,-382.5417,440.5554,1964.1826,-318.83136,575.6554,2189.183,148.69524,284.14438,1423.0168,-148.5542,348.97763,1390.635,125.6152,327.85837,921.959,-126.54127,385.44437,917.6823,80.940926,71.83339,572.8029,-121.0425,154.4545,573.0082,139.31989,238.72281,371.82776,-189.14516,306.4606,363.15128
3.93965,543.2536,2082.549,13.382069,464.6202,1747.5277,93.268776,334.28897,1936.3646,359.08728,405.2239,2017.1812,276.70386,529.9114,2244.3596,-122.14748,363.62262,1922.8291,-386.08865,439.52045,1965.0615,-322.182,579.62384,2187.0103,149.46022,284.96234,1427.1608,-148.67891,347.64767,1394.4567,126.38575,329.401,925.913,-128.29527,387.51376,922.16895,79.26578,73.61186,578.08606,-121.773735,158.06108,576.8005,136.9327,238.79482,375.0522,-190.71715,310.55865,367.36588
3.1272807,542.8462,2085.537,12.099106,464.03253,1750.0203,92.86253,333.94727,1939.8185,360.74155,401.117,2017.9758,280.1901,531.2373,2243.1304,-124.859146,365.01532,1925.2266,-390.0733,439.4901,1964.518,-325.402,583.69366,2184.0496,149.74406,285.1145,1430.289,-148.92966,346.22934,1397.3423,127.38468,331.58786,929.1642,-129.54518,389.7031,925.68616,78.479294,74.96748,582.322,-122.82084,161.52017,579.5368,133.29799,238.93007,377.73102,-192.12349,314.4598,370.5565
2.2856486,542.75775,2087.9558,11.098535,463.4846,1751.5006,92.094154,334.4388,1941.6857,362.23648,397.05396,2017.6249,284.15646,532.9757,2240.1199,-127.59886,366.11316,1926.6068,-394.0663,439.44348,1962.819,-328.55566,587.72125,2179.6775,149.66911,284.6134,1432.4163,-148.87204,345.1559,1399.3184,128.78198,334.2441,931.22095,-130.23628,391.75656,928.1473,78.054634,75.656815,585.67865,-124.37142,164.5191,581.2916,128.52686,238.50197,379.48056,-193.0637,318.24252,372.87833
1.421476,542.8305,2089.2007,10.198164,462.88016,1752.2578,91.62687,334.41095,1942.9025,363.90854,392.8441,2016.0393,287.5956,534.57043,2235.7,-130.2365,367.18127,1927.1569,-398.0426,439.6265,1959.7574,-332.14462,591.49585,2173.947,149.34564,283.57462,1433.3739,-149.01028,344.28873,1400.153,130.01396,336.77216,932.44604,-130.53085,393.5221,929.68225,77.860756,76.23947,587.949,-125.94267,166.86649,581.85236,124.92785,239.87021,381.59253,-193.85405,322.38837,374.52554
0.50106996,542.6377,2089.189,9.5795555,462.47665,1752.2423,91.00102,334.56055,1943.3604,365.33603,388.70334,2013.197,291.65988,536.4838,2229.4495,-132.80092,367.94595,1926.9226,-401.76743,439.73102,1955.271,-335.51804,594.9438,2167.049,149.53703,282.51245,1433.7046,-149.34024,343.54907,1399.7966,131.13936,339.05716,932.80096,-130.52513,395.09814,930.06744,77.35084,76.78858,589.242,-127.02297,168.91739,581.21204,121.13248,240.9171,382.34732,-194.8131,326.836,375.53177
-0.42739856,543.4002,2088.386,8.800064,462.03452,1751.389,90.51647,333.96524,1942.5953,367.51447,384.35822,2009.1284,295.39325,538.3053,2221.7085,-134.81503,369.21027,1925.4325,-405.4471,439.92706,1949.6537,-338.53168,598.3204,2158.795,149.09238,280.95642,1432.9354,-150.4744,343.54025,1398.9069,132.24423,341.3597,932.08777,-130.66174,396.67572,929.6092,76.50519,77.67571,589.24176,-127.497665,171.02661,579.3608,118.217636,242.3783,382.45624,-196.08684,330.84088,375.7764
-1.2007372,543.54224,2086.193,8.064893,461.50034,1749.518,90.07239,333.21484,1941.277,369.87903,379.4062,2003.8134,298.66412,539.8019,2212.3398,-136.51703,370.02347,1923.0822,-409.03796,439.87735,1942.7711,-341.53946,601.318,2149.139,148.56242,279.21906,1431.0803,-149.92929,342.94183,1395.8531,133.23666,343.3317,930.1802,-130.69727,397.67767,928.43,75.36241,79.00029,588.06537,-127.487335,172.75021,577.0892,115.724785,244.16364,381.4235,-197.20749,334.6197,374.83813
-2.2227044,543.89087,2083.4233,7.2013917,460.99597,1746.5385,89.57574,333.1791,1938.6777,371.41956,375.47028,1996.8168,302.12595,541.40796,2201.4373,-138.01729,371.08673,1919.5844,-412.6171,439.8001,1934.7617,-343.7256,604.4057,2138.239,147.63646,277.22656,1428.4667,-150.59229,343.0076,1392.8169,134.71196,345.3965,927.4966,-130.91338,399.29257,926.0708,74.054924,80.84085,585.5658,-127.52528,175.3218,573.5629,114.3501,246.40155,379.4236,-197.80682,337.868,372.5739
-3.4172158,543.7468,2079.485,6.6166315,460.53098,1742.7383,89.18371,333.33905,1934.8601,374.27234,370.29764,1988.9924,305.47894,542.9679,2188.62,-139.70125,372.30414,1915.0602,-416.18384,439.5306,1925.6614,-346.2096,606.4511,2126.5273,146.4043,275.3066,1424.7489,-151.02373,343.09564,1388.4609,136.34032,347.29373,924.13306,-131.65955,400.7708,923.00885,72.78743,82.661255,582.2285,-127.41589,177.8436,569.6808,114.135864,249.60362,377.04095,-198.28047,340.9091,369.18835
-4.792574,544.7007,2074.4436,5.7441034,460.1172,1737.805,89.22176,333.41473,1930.1342,376.05545,366.23004,1979.3253,308.20438,544.293,2174.4812,-141.84438,373.36707,1909.5411,-419.63068,439.23944,1915.3917,-347.42523,609.2572,2113.193,145.74452,273.94632,1420.4054,-151.6654,343.17828,1383.5087,137.73111,349.02396,920.2654,-132.97488,402.5465,918.71423,71.75945,85.66585,577.0883,-127.55534,180.64131,565.161,114.66642,253.04808,373.61395,-198.17416,343.47034,364.5694
-5.7209663,545.29596,2068.6536,5.115962,459.8507,1731.9529,89.46671,333.15607,1924.87,378.95523,360.91827,1968.9049,310.91217,545.5881,2158.5837,-144.18913,374.58206,1902.957,-422.95532,438.70038,1904.0312,-348.92307,611.56805,2099.061,144.80342,272.75204,1415.1086,-152.1627,343.22235,1377.6393,138.74646,350.51425,915.6162,-134.59142,404.33023,913.6338,71.113945,88.141075,571.5461,-127.73115,184.30116,559.2948,115.786095,256.8182,368.96927,-197.41533,346.07047,358.66605
-7.1814194,545.54333,2061.5967,4.596722,459.4275,1725.2233,90.28143,333.02792,1917.9387,380.7754,356.79932,1956.8898,313.4479,546.6437,2141.4988,-146.64078,375.61636,1895.429,-426.32254,438.13535,1891.5885,-350.63876,613.26074,2083.9053,144.05698,272.10394,1408.7311,-153.09775,343.31638,1371.0032,139.98924,352.0009,910.0065,-136.36734,406.4604,907.4784,71.23249,91.66269,564.385,-127.9923,187.19595,553.1308,117.96481,260.8571,363.19583,-196.23714,348.7916,352.0031
-8.561757,545.6199,2053.6677,4.0692077,459.13065,1717.3821,90.998634,332.7996,1909.7394,382.97913,352.23505,1943.5955,315.7829,547.5158,2123.273,-149.24876,376.52277,1886.9773,-429.67612,437.546,1878.0216,-351.66486,615.33136,2067.3774,143.01448,271.76758,1401.4077,-154.02907,343.63312,1363.6815,141.2028,353.0383,903.5817,-138.20992,408.5132,900.61725,72.20978,95.22004,556.0883,-128.32982,190.07117,546.1738,120.71724,266.0108,356.364,-195.86615,351.35138,344.34558
-9.554566,546.8404,2044.7269,3.4910545,458.7241,1708.6952,92.13783,332.3103,1901.0013,385.76364,347.51822,1929.1041,318.1076,548.1345,2103.5127,-151.93552,377.33893,1877.6321,-432.95813,436.77127,1863.3802,-352.57877,617.6159,2049.4634,142.15178,271.52213,1393.2107,-154.60342,343.73212,1355.2893,142.49075,354.06012,895.988,-139.99759,410.2344,893.09015,74.17676,98.96712,546.6084,-128.5263,192.76334,538.1785,124.26069,271.3978,348.45325,-195.40149,354.17484,335.74783
-10.18331,547.6327,2034.6106,2.9234638,458.37387,1699.1687,92.89456,332.1984,1890.7504,387.88397,342.82162,1913.1382,320.68973,548.5242,2082.2625,-154.49684,378.08334,1867.5306,-436.11514,435.87848,1847.5043,-353.89078,619.2249,2030.664,141.0182,271.1077,1383.9617,-155.12956,343.90884,1345.8868,143.3075,355.19904,887.4703,-141.33876,411.73886,884.44415,76.649574,102.787895,535.5335,-128.75208,196.04274,528.6422,128.61865,277.0692,339.48953,-196.65298,357.73495,326.66907
-11.4748955,548.2658,2023.9275,2.1837833,458.0182,1688.7311,93.44248,331.75873,1880.0238,390.14697,338.12958,1895.8204,323.88098,548.9812,2059.9568,-157.12308,378.73718,1856.5986,-439.26578,435.1163,1830.5166,-354.5989,621.2954,2010.3062,140.27953,270.97116,1374.0466,-156.2246,344.55887,1335.9781,143.13568,355.8043,877.9815,-142.37318,413.0613,874.48254,79.615486,106.627174,522.89923,-129.04051,199.18877,517.6794,133.66841,283.66135,329.9763,-197.65709,362.13522,316.591
-12.532051,549.3265,2011.8447,1.4579301,457.86545,1677.2732,94.33367,331.4061,1868.6936,391.91547,333.526,1877.058,326.54642,548.72784,2036.4045,-159.6767,379.33966,1844.7435,-442.1428,434.26315,1812.384,-355.644,622.9993,1988.7504,138.63164,270.34607,1362.9636,-157.01375,345.20566,1324.8337,143.44931,356.90384,867.66437,-143.2505,413.4998,863.7776,82.70808,110.82601,508.4622,-129.6651,202.70398,505.01923,139.6419,290.9263,319.84146,-199.1934,366.54428,306.19647
-13.854178,550.03,1999.1425,0.37572673,457.62997,1664.8026,94.67376,331.68546,1855.516,393.80908,328.80295,1856.899,329.84952,548.73236,2011.3153,-161.95741,379.9888,1832.0159,-444.84695,433.37546,1793.122,-356.64908,624.84094,1965.7166,137.55276,269.8277,1351.0896,-157.7527,345.72833,1312.8589,143.56963,358.04196,856.3248,-143.69968,414.6091,851.42523,86.01894,114.69237,492.95477,-130.19313,205.12358,491.44778,146.04065,298.82614,309.29565,-200.78636,371.9098,294.78854
-14.38546,550.88306,1985.6138,-0.2740665,457.58557,1651.4299,95.596466,331.19403,1842.0587,395.571,324.20932,1835.3558,333.42117,547.76666,1985.0082,-164.21921,380.7472,1818.2362,-447.34143,432.66943,1772.6915,-357.5481,626.7175,1941.5887,136.02184,268.8531,1338.3851,-158.73758,346.35458,1299.7941,143.20956,358.89053,844.02264,-144.07907,414.8804,838.7143,89.248955,118.25145,476.52145,-131.48988,208.0586,476.40347,153.10822,307.17255,298.4395,-202.27246,377.76852,282.90833
-15.526005,551.8524,1971.0138,-1.0780421,457.4439,1637.0074,96.90317,330.64584,1827.6438,397.03387,319.5554,1812.398,335.6642,547.5251,1957.3612,-166.50139,381.68213,1803.2355,-449.63235,432.08206,1751.0695,-358.09506,629.14294,1916.2513,134.48192,267.87143,1324.85,-159.69073,346.69608,1285.7865,142.66014,359.90546,830.6192,-144.52145,415.49875,824.8991,91.97937,122.09267,458.4796,-132.93895,210.07965,460.56012,160.7743,316.07254,287.56918,-203.60962,383.86655,270.32944
-16.694778,552.85706,1955.4004,-1.8341544,457.3411,1621.4763,98.01235,330.61194,1812.0776,398.57263,314.72485,1788.1042,338.25183,546.78296,1927.9637,-168.42004,382.61255,1787.487,-451.76703,431.6438,1728.3374,-358.56552,631.4774,1889.577,132.96451,266.87814,1309.9136,-160.66302,347.1323,1270.8658,142.73746,361.0322,816.50696,-145.0176,416.4566,809.9361,94.958244,126.43433,439.17392,-134.48938,213.19998,443.52646,168.8096,325.05548,276.33118,-204.66718,390.25775,256.45065
-17.744164,553.2597,1938.4868,-2.369718,457.18793,1605.1292,99.5101,330.35666,1795.3339,399.51587,310.44366,1762.1222,340.94543,546.0854,1897.0923,-170.47665,383.76312,1770.4503,-453.5772,431.24078,1704.5435,-359.38605,633.8255,1861.69,131.31026,265.53125,1294.2336,-161.86043,347.06564,1254.8799,142.39088,362.18402,801.4217,-145.76201,416.6855,794.6639,97.60869,130.66087,419.09525,-136.33942,215.35449,426.07022,176.80244,334.23996,264.56198,-205.67642,396.333,242.03902
-18.67599,554.58344,1921.1438,-3.0184383,457.14722,1587.7632,100.921425,330.0079,1777.714,399.97913,306.0559,1734.7339,343.86685,544.75684,1864.9103,-172.34901,385.16574,1752.2919,-455.2085,430.9601,1679.5675,-359.92526,636.71045,1832.3605,129.64677,264.5561,1277.2927,-162.92053,346.90683,1237.9039,142.68224,363.58047,785.5877,-146.9767,417.48615,778.3175,100.58243,135.23233,398.18536,-138.3749,218.65532,407.4232,184.81056,343.34247,252.38702,-206.66061,402.6893,226.31854
-19.766218,555.4157,1902.6504,-3.8461397,457.05118,1569.392,102.60834,329.32272,1759.0192,400.1301,301.77917,1705.8395,346.61523,543.5738,1831.4435,-174.50383,386.30542,1733.5333,-456.55914,430.73038,1653.3568,-360.5247,639.5965,1801.8118,128.52959,263.23218,1259.5164,-164.17879,346.3117,1219.8989,142.22949,364.34543,768.89716,-148.60522,418.38135,761.17365,104.21037,140.46423,376.15985,-140.27242,222.37036,388.2917,192.81827,352.73044,239.95184,-207.95229,408.63916,209.66089
-20.832998,556.49133,1883.2926,-4.705835,456.93765,1549.9802,104.1213,328.91837,1738.7107,399.83188,297.35388,1675.5487,349.45148,542.3246,1796.7618,-176.54637,387.833,1713.532,-457.71783,430.5147,1625.8672,-360.88196,642.55786,1769.5586,127.06821,262.00278,1240.6862,-165.25836,345.61493,1200.6184,142.4005,365.7471,751.5326,-150.40929,420.06573,742.59735,107.46992,145.40956,353.29047,-141.94676,225.54358,368.82797,199.89551,362.21603,226.94833,-209.4704,414.04706,191.99144
-21.86396,557.5628,1863.1979,-5.5916314,456.9605,1529.4545,106.465164,328.02448,1717.79,399.0663,292.70648,1643.9584,351.42514,540.32874,1760.4596,-178.59933,389.51538,1692.374,-458.60422,430.26965,1597.0975,-361.0195,645.6816,1735.9584,125.97014,260.8515,1220.776,-167.143,344.8648,1180.7179,142.60965,367.6747,733.2972,-152.31859,421.75085,723.4664,111.28293,150.61267,329.52762,-143.2081,229.5473,348.2507,206.19655,371.80164,213.55147,-212.05171,419.59756,173.42159
-23.130262,558.2265,1841.9639,-6.472345,457.23083,1507.7755,108.48453,327.53726,1695.3718,397.98367,287.80273,1611.0398,354.39877,538.6072,1722.4758,-180.73894,391.34134,1670.1254,-459.23907,429.90332,1566.9436,-361.42764,648.38776,1700.65,124.87791,259.6131,1199.9877,-168.0094,343.04172,1159.493,142.52711,369.88492,714.09894,-154.14151,423.96384,703.19135,114.29144,155.19061,305.39667,-144.07324,233.6066,326.6993,211.00917,381.7074,199.40964,-215.05223,424.6802,154.22092
-24.423676,559.0679,1819.9769,-7.6125374,457.33432,1485.0452,110.77169,326.9895,1671.8257,396.23163,282.7038,1576.6926,356.8892,536.3549,1683.3562,-183.09532,393.1855,1646.7363,-459.61832,429.51382,1535.3063,-361.8062,651.4559,1663.6907,123.66213,258.1333,1178.3234,-169.52315,342.06403,1137.3673,142.71162,372.63657,694.1619,-155.59889,427.05127,682.12146,117.81771,161.23744,281.05054,-144.78438,237.62877,304.1718,215.45853,390.856,183.75478,-218.27827,429.35596,134.35121
-25.618765,559.6269,1797.2192,-8.626453,457.07883,1461.134,113.20278,326.6746,1646.833,393.9602,277.51633,1540.957,359.37732,533.8686,1642.8931,-185.46149,395.2824,1622.0818,-459.7109,428.95758,1502.3014,-361.74408,653.873,1625.1631,122.484535,256.67654,1155.6302,-170.665,339.6393,1114.2327,143.75291,376.19473,673.2452,-156.91801,431.13406,660.3318,120.83568,167.59229,256.71896,-145.2287,241.19243,280.9949,218.6472,399.33887,166.08842,-220.83463,433.69266,113.502975
-26.680182,560.3529,1773.5765,-10.03201,457.8119,1436.0155,116.010056,326.35312,1621.0199,391.04617,272.3094,1503.9452,361.6195,531.12634,1600.9879,-187.97801,397.4006,1596.3125,-459.4876,428.28937,1467.9788,-361.7366,656.386,1584.9487,121.22917,255.23245,1132.1455,-172.18709,337.3461,1090.3489,144.70456,380.3897,651.50446,-157.81374,436.0059,637.9497,122.28962,173.3268,232.86087,-146.22906,243.71709,258.19635,221.08206,406.69556,146.25795,-221.25539,437.39227,91.463776
-28.161491,561.07874,1748.8684,-11.174177,458.4968,1409.8367,119.012245,326.47318,1593.704,387.55,267.1796,1465.5105,363.57443,528.2682,1557.7891,-190.55191,399.684,1569.2379,-458.874,427.50223,1432.3562,-362.14862,658.7277,1543.3723,120.17095,253.44688,1107.8907,-172.86763,333.98367,1065.2045,145.61217,385.7045,628.7396,-157.87721,441.2083,614.9555,123.38861,179.03929,209.1294,-147.28444,246.08911,235.51778,222.2719,413.28156,124.39185,-219.78268,439.89093,69.15612
-29.707106,561.62946,1723.3115,-12.239341,458.96756,1382.5017,122.31175,326.587,1565.1041,383.51486,262.17307,1426.0516,365.45877,525.2955,1513.475,-193.22748,402.07642,1540.759,-458.03717,426.68738,1395.5479,-361.64053,661.63824,1499.5889,119.023994,251.34006,1082.5641,-174.31519,330.69623,1039.4882,146.53737,391.75177,604.9766,-157.49348,446.607,592.3458,123.18846,184.15508,185.09627,-144.6225,246.77036,211.15846,221.87067,418.37128,100.91666,-215.38689,437.12082,69.43039
-31.304306,562.18945,1696.9868,-13.303355,459.41068,1353.8213,125.74861,326.85507,1535.5851,378.9088,256.94418,1385.5602,367.31845,522.22455,1467.9586,-196.05583,404.55533,1511.0713,-456.7886,425.7577,1357.5868,-361.27283,663.6734,1454.6357,118.019424,248.7683,1056.2867,-176.02576,327.40445,1013.4257,149.02505,398.9071,580.7912,-156.84248,454.8918,570.9789,122.05143,188.11792,161.36415,-137.11992,228.96657,177.50911,219.77924,422.60577,76.117905,-214.19856,438.88043,70.46813
-33.018612,562.5395,1670.3137,-12.6716,458.75946,1324.1628,129.25874,327.5239,1504.7974,373.91785,251.8788,1344.2445,368.51477,519.09015,1420.7677,-198.76695,407.09613,1479.7891,-455.14798,424.73303,1318.4623,-360.37546,666.1331,1408.1173,117.62771,246.24089,1029.2456,-177.05833,322.7967,986.6121,151.34207,406.1712,556.5196,-157.63885,464.70032,548.95215,117.02302,191.15112,138.44772,-132.7922,204.53358,144.14449,212.76683,423.11737,64.00927,-213.5313,437.91296,72.06808
-34.86225,563.25934,1643.4731,-14.65526,459.95444,1293.321,132.8135,328.4412,1472.8839,367.89764,247.04666,1302.0421,369.8081,516.102,1372.1893,-201.45898,409.83954,1447.15,-453.02664,423.67984,1278.1698,-358.8174,668.833,1359.331,117.482506,243.06529,1001.7543,-178.57988,317.84763,959.4009,152.71722,414.93768,533.8278,-160.00392,470.05408,523.70233,107.20823,183.12556,104.05447,-129.80414,190.27841,114.857086,212.43854,425.1402,65.21958,-213.8412,435.96295,72.721565
-36.536358,564.35693,1616.5746,-15.407278,460.82065,1261.6361,136.52142,329.51056,1439.907,361.28558,242.29549,1259.2295,370.71573,512.88184,1322.4105,-204.45941,412.73462,1413.909,-449.85886,422.58286,1236.9167,-357.88397,670.6183,1309.3971,117.8943,239.10648,973.61237,-180.08287,313.343,933.0309,153.76515,422.89285,512.9254,-161.43942,469.85275,499.8844,101.94377,175.64969,74.03407,-127.69369,181.48166,88.14167,210.2343,422.4557,68.96195,-212.77036,434.31714,74.403465
-38.094612,565.9201,1590.6394,-15.466242,461.3033,1229.6583,140.50806,330.72733,1405.8528,353.72574,237.71188,1215.8953,371.96777,509.57968,1271.1483,-207.55698,415.84723,1380.4349,-446.1332,420.8161,1195.0618,-356.28384,672.422,1257.9447,119.036255,235.10582,946.04236,-182.06644,309.0553,907.2099,155.32419,431.83777,494.12982,-161.0269,473.30817,479.23322,100.89918,173.72029,66.34935,-126.85396,177.95337,77.50525,208.92793,420.0274,70.70476,-210.91586,430.2556,77.194954
-39.678085,568.80023,1567.026,-14.880327,461.78146,1197.6443,144.73756,331.7407,1371.1516,344.95972,233.45837,1172.6683,373.1492,506.0357,1218.2426,-211.10689,419.36212,1347.5643,-440.69412,418.7172,1152.9197,-354.75745,673.7674,1204.9379,122.08107,230.00133,921.7265,-182.91003,302.88733,884.07764,148.65874,452.84625,490.13727,-157.86172,490.93417,473.6577,100.77359,172.80656,67.44657,-126.9144,177.77374,78.47616,211.36986,417.26736,71.60107,-211.66661,429.80045,76.244354
-40.92006,573.23846,1546.8528,-13.748645,461.73117,1166.407,149.93645,332.98346,1339.2736,334.0722,230.19653,1129.6102,374.62775,502.14236,1163.9648,-215.79752,423.39767,1316.803,-433.4157,416.12854,1110.9094,-353.15222,674.59595,1150.5468,122.97481,220.57373,901.7954,-184.13766,293.71246,866.2066,142.26385,470.51154,485.2934,-154.5405,506.43375,470.84476,100.506546,174.1255,69.328064,-125.78866,179.64268,81.45237,211.70276,419.8662,68.22864,-212.90273,431.98407,74.0688
-41.43729,577.56586,1526.2604,-12.70133,460.20746,1138.8173,155.74718,335.59695,1308.1672,321.60428,228.04347,1088.097,376.46255,497.3238,1108.2617,-220.66058,428.72253,1288.5275,-423.76337,412.60675,1069.7272,-352.17923,674.6258,1093.9272,122.062904,214.66296,887.738,-184.76718,283.1307,854.4624,143.62921,479.5295,486.90448,-154.0829,515.2132,472.21182,99.59984,176.5146,71.9467,-122.4627,181.69928,83.43944,212.03296,421.07205,66.66546,-212.40454,432.95532,73.86076
-42.94898,580.4367,1507.453,-12.877634,459.39667,1114.3169,163.24979,337.6251,1277.085,306.38815,227.298,1049.2395,378.1616,491.1066,1050.6041,-223.82784,435.2293,1262.289,-411.32007,407.6422,1030.9912,-351.27457,672.7456,1035.7346,120.48622,211.18163,876.1385,-185.81247,273.8095,844.2269,147.74614,484.71594,486.43753,-160.44344,519.34717,472.39453,98.88802,176.51344,71.67251,-122.465614,181.50247,82.66454,211.98956,420.84048,66.7584,-212.4561,432.48724,74.1636
-44.823223,583.04254,1490.8431,-14.097475,458.97214,1093.4106,169.82362,340.4823,1246.5165,288.9447,227.0075,1015.4716,378.2703,482.81094,991.13043,-225.99283,440.85016,1237.6759,-395.8535,400.78836,996.73315,-350.65414,668.0814,976.36945,119.24171,208.49594,866.31934,-187.82579,265.55093,833.7189,151.33884,491.54337,479.5685,-165.42865,524.8234,466.43307,99.51603,175.09698,70.23472,-123.084015,180.98438,82.33142,211.96497,420.07227,67.76532,-212.52887,432.31845,74.4996
-46.13971,587.236,1474.8992,-14.697385,459.69116,1076.4828,172.05844,346.4487,1220.9982,268.6232,228.0951,988.21265,376.5675,471.64502,931.3799,-228.53648,445.4351,1213.8944,-377.91528,392.62344,968.05383,-349.92212,660.0361,916.91534,119.6478,207.02963,858.5397,-186.97374,258.8513,823.2413,153.97835,500.29147,469.22598,-168.79301,532.88654,455.37143,99.35688,175.1506,70.55264,-123.03628,181.16835,82.85687,211.98459,420.1909,68.24695,-212.87726,432.24707,74.855286
-47.148838,592.30023,1459.9219,-15.403822,460.47327,1062.4325,169.93738,357.0504,1206.4187,249.34943,231.71187,966.56726,372.23886,458.20688,873.3356,-231.38345,449.65344,1191.6641,-358.97522,386.24695,944.6946,-348.23636,648.2328,858.4175,119.24277,205.21272,850.95386,-188.63528,254.15182,813.878,154.39659,503.881,467.25565,-169.14554,536.7542,453.55075,99.00761,175.35469,71.22576,-122.62622,181.57407,83.489655,212.0593,420.15677,67.85423,-213.0817,432.03976,74.658936
-47.317646,597.07263,1446.2666,-15.992236,461.44284,1050.9016,166.62578,366.95145,1195.298,233.35257,238.70679,948.15155,365.65005,441.69138,818.8222,-233.29129,452.39154,1171.7365,-340.96622,382.86334,925.1483,-346.0743,630.9332,802.69446,118.918625,203.38979,843.89154,-190.57285,251.13922,806.2723,156.89476,505.7957,468.20633,-168.2065,539.30756,453.4552,98.89857,175.32532,71.52486,-122.50705,181.69307,83.48677,212.20683,420.24384,67.66955,-213.00069,432.05807,74.66345
-47.72407,601.8858,1434.4838,-16.793938,462.23257,1041.2523,165.55309,373.93005,1185.5236,220.38498,248.03368,931.4733,356.8652,421.8078,769.80396,-233.94185,453.5886,1158.0137,-324.4477,382.091,907.76025,-342.97504,610.0253,751.4604,118.4628,201.29054,837.0512,-189.44257,248.76842,799.12164,157.7878,507.04166,466.99384,-168.29234,540.95447,452.8535,98.932945,175.45818,71.39118,-122.63851,181.78287,83.359955,212.12247,420.2751,67.43977,-213.11903,432.24158,74.53304
