head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,rHip                          _X,rHip                          _Y,rHip                          _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z
12.944843,191.79086,1719.3135,25.879597,306.30292,1300.4209,245.71956,219.82193,1386.5234,285.7293,203.0897,1093.9097,277.27194,376.494,885.39874,-177.93938,178.74399,1376.1881,-211.8486,144.74236,1088.7828,-204.70676,361.35138,918.5557,188.10843,226.2188,987.1549,-124.70013,215.59238,973.1609,141.405,296.15762,514.8795,-123.404724,344.88358,527.9511,118.50083,95.33072,63.64379,-91.125046,196.69525,73.18587,204.57199,348.44202,97.977264,-210.67787,427.81903,124.60477
14.281181,190.76347,1720.1847,26.899473,305.6783,1301.126,246.8347,218.70671,1387.296,284.61545,202.15889,1094.1267,278.86618,371.98367,883.0986,-177.3443,177.9692,1376.1857,-207.3383,144.02531,1088.3684,-207.23016,355.31247,912.4777,188.64192,225.99297,987.9255,-124.26516,214.3602,974.1622,141.51787,294.9817,515.86505,-122.17116,343.07806,527.9233,118.56269,95.195595,63.49468,-91.39426,196.67851,73.23231,204.37747,348.23294,98.893394,-210.49165,428.351,125.70373
15.5172205,189.92567,1720.2538,27.850441,305.0001,1301.7246,247.8607,217.83025,1387.8983,283.96268,201.07549,1094.3757,280.35077,367.72607,880.94855,-176.17796,177.1386,1375.5425,-203.57738,143.97887,1087.863,-209.4495,349.0428,906.62317,193.8472,222.96933,989.6957,-124.32851,215.71175,974.5633,140.05176,291.84473,516.2201,-121.16205,341.6791,527.9828,118.462006,95.11376,63.376995,-91.23596,196.37401,72.98248,204.1893,348.09497,99.60192,-210.3153,428.30322,125.49595
16.565254,188.85892,1720.6897,28.846197,304.43518,1301.9882,248.52713,217.13606,1388.2563,283.7556,199.93187,1094.4552,281.77042,363.6907,879.1315,-175.48943,176.61519,1375.1411,-200.99954,144.49512,1087.4781,-211.7003,342.42447,900.46173,194.58043,221.95128,989.9455,-124.14085,215.70132,974.8351,139.72662,289.82187,516.5217,-120.577194,340.40616,527.98065,118.424965,95.14961,63.254616,-91.57352,196.1112,73.116936,204.32658,348.0289,100.070045,-209.97372,428.8843,125.26909
17.578863,187.88004,1720.5643,29.693684,303.91357,1301.9119,249.55151,216.53902,1388.4854,283.64398,198.73294,1094.5989,282.92078,360.01328,877.41595,-174.86824,176.42249,1374.6554,-199.18372,145.43246,1087.1194,-213.23311,335.99463,894.96686,195.44795,220.82445,990.0687,-123.71788,215.65672,974.4613,141.09402,289.1989,517.13855,-119.9297,338.9963,527.84247,118.35521,95.09968,63.185482,-91.45072,196.39958,73.12912,204.52986,347.9098,100.114914,-209.58061,429.8223,123.9502
18.39097,186.75697,1720.528,30.341976,303.5595,1301.7672,250.14037,216.12646,1388.5457,283.88568,197.48268,1094.5942,284.1579,356.9504,876.0386,-174.08034,176.52577,1374.0824,-198.0319,146.62976,1086.7504,-215.88162,329.2446,889.85474,189.30084,225.28333,989.1504,-123.01514,214.16599,974.3767,142.1754,287.60794,517.8939,-119.61693,337.44415,527.6937,118.49325,94.94933,63.140957,-91.70542,196.61682,73.50829,205.0794,347.6832,100.04824,-209.46533,429.97098,121.26647
19.462029,185.89272,1720.4645,30.96319,303.28094,1301.4681,250.39569,216.1991,1388.3993,285.04785,195.71335,1094.774,284.941,353.86423,874.7879,-173.37277,176.87315,1373.4955,-197.3995,148.01474,1086.5846,-218.00209,323.1697,885.1057,189.67493,224.5061,988.9429,-122.637054,213.3338,974.1399,141.27408,284.89554,517.26227,-119.40825,336.22272,527.5691,118.607056,94.96394,63.122135,-91.65043,196.68138,73.720314,205.59663,347.4407,100.02165,-208.73378,431.8901,120.53918
20.29315,185.15134,1719.9572,31.500153,302.9537,1301.1355,250.66794,216.18619,1388.3385,285.35666,194.53311,1094.7418,285.684,351.28476,873.7278,-172.91295,177.4409,1373.0239,-197.00836,149.20415,1086.3928,-218.85483,317.61786,880.2051,190.74344,223.43675,988.5392,-117.59965,205.57466,971.7478,143.05334,284.60846,517.772,-119.32449,334.9505,527.451,118.544975,95.06425,63.18878,-91.91677,196.67752,74.13007,206.31628,347.20416,99.96306,-208.83174,432.69592,117.8356
21.118649,184.49254,1719.7574,32.02951,302.6897,1300.775,251.11627,216.20816,1388.321,286.2266,193.16673,1094.8018,286.279,348.96683,872.79974,-172.79419,178.4485,1372.759,-196.64014,150.20703,1086.4044,-221.89938,311.76532,876.47003,190.71684,222.35202,988.23895,-117.36584,205.51065,971.5737,144.0591,283.65036,517.85114,-119.29443,333.62592,527.4624,118.539345,95.02607,63.23051,-92.27052,196.60645,74.503235,207.02933,346.88464,99.82222,-208.44643,432.92535,115.494446
21.747797,183.7089,1720.0621,32.50852,302.59064,1300.5802,251.2644,215.94391,1388.3168,287.27325,191.69052,1094.8661,286.95013,347.07764,872.1076,-172.73807,179.31207,1372.5143,-196.50285,151.07446,1086.6683,-223.77934,306.2213,872.75916,190.67851,221.36853,987.9622,-122.637764,216.97287,974.4407,145.04465,282.56647,518.0733,-119.02513,332.86243,527.50555,118.50322,94.997665,63.20238,-92.60989,196.3661,74.68794,207.85995,346.73367,99.88984,-208.16518,432.64697,113.53986
21.95124,183.35184,1719.947,32.74867,302.43576,1300.4523,251.32031,215.39868,1388.3169,287.95248,190.71793,1094.944,287.52277,345.2851,871.5812,-172.59645,180.08792,1372.3301,-196.61676,151.86403,1087.1434,-228.05272,300.15103,870.34814,190.88354,220.62389,987.6835,-117.0224,205.7783,971.4951,144.01894,280.50223,517.42236,-118.46977,332.6096,527.3512,118.49742,95.07758,63.195507,-92.96597,195.91995,74.77963,208.31029,346.49265,99.85789,-207.2284,433.20248,113.26537
22.293306,183.31415,1720.0295,33.083267,302.2986,1300.429,251.24905,214.55574,1388.3713,288.67267,189.57611,1095.0802,288.04333,343.76605,871.2527,-173.07297,181.524,1372.6449,-196.97266,152.72926,1087.8888,-228.29665,296.12793,867.0314,191.00182,219.66228,987.73706,-122.29588,216.97829,974.45807,145.04779,280.75986,517.4631,-117.90587,332.77838,527.40924,118.4678,95.0746,63.207565,-93.32311,194.81505,75.134,208.7233,346.06628,99.64271,-206.45074,433.26233,113.11989
22.213612,183.09029,1720.279,33.14611,302.07773,1300.4296,251.0836,213.36127,1388.4867,289.40814,188.50426,1095.3884,288.55756,342.36337,871.1877,-173.54814,182.82478,1373.0536,-197.63815,153.6034,1088.8506,-230.59998,291.24716,864.7982,191.1114,218.61748,987.9576,-122.09368,217.25063,974.59717,144.97835,280.60052,517.5619,-117.26334,333.54068,527.3977,118.49233,95.094215,63.107117,-93.8285,192.65689,75.69675,208.8697,346.3116,99.71301,-204.48164,432.39255,110.81307
22.47374,183.30904,1720.1155,33.263485,301.8858,1300.5037,250.93571,212.50711,1388.587,289.8599,187.58472,1095.7969,288.9498,341.04193,871.2699,-174.0114,184.30765,1373.6095,-198.43669,154.45963,1090.0304,-233.1892,286.41974,863.29425,191.02594,217.56337,988.3121,-122.49731,216.54904,974.58386,144.27242,280.43625,517.39435,-116.64624,334.78683,527.3347,118.48303,95.22604,63.215954,-94.306625,189.13315,76.37174,208.79999,346.44803,99.423775,-201.7211,429.98672,106.051895
22.453825,183.34311,1720.2937,33.20558,301.8774,1300.5619,250.52145,211.37509,1388.6793,290.31567,186.57986,1096.2692,289.31912,339.86914,871.4519,-174.56425,185.9841,1374.2655,-199.68468,155.14021,1091.3191,-235.66457,281.96967,861.90204,190.56573,216.77739,988.6972,-122.33455,218.0804,975.03705,144.52438,281.1081,517.6854,-115.68123,336.53946,526.9748,118.43074,95.21694,63.329483,-94.32126,184.4066,77.64149,208.63289,346.54468,99.02123,-199.58191,427.22354,102.23749
22.449938,183.6332,1720.2397,32.928043,301.78934,1300.3838,249.84206,210.02911,1388.8489,290.69116,185.68524,1096.7336,289.55255,338.7572,871.76355,-175.27835,187.74881,1374.8679,-200.94524,155.8398,1092.5715,-237.28542,278.2401,860.5446,190.01627,216.03186,988.96277,-122.066246,217.74196,975.30133,145.75764,282.8076,518.3577,-114.78864,338.7193,526.3766,118.50178,95.31909,63.370277,-94.65051,178.62717,79.37197,208.63637,346.75037,98.55125,-196.69266,423.37885,97.976135
22.130878,183.9242,1720.3793,32.718975,301.85233,1300.1948,249.158,209.1209,1388.8116,291.0986,184.53267,1097.0436,289.80576,337.79468,872.063,-176.01454,189.4984,1375.3668,-202.69922,156.43611,1093.6865,-239.70697,274.33813,859.5568,189.43407,215.50105,989.2932,-122.61543,217.89452,975.02454,145.42543,283.24304,518.3658,-113.60913,340.9535,525.3226,118.47317,95.3617,63.4847,-94.35799,171.63725,80.967926,208.61499,346.94702,98.05767,-193.06659,418.21216,93.65955
21.814638,184.13844,1720.148,32.345325,301.7787,1299.8319,248.24612,208.23264,1388.8738,291.00937,183.74785,1097.3367,289.98935,337.02792,872.3675,-176.95326,191.21155,1375.7272,-204.62851,157.03102,1094.683,-242.0397,271.05655,858.71,188.71382,215.19016,989.3979,-123.53932,218.75836,974.2689,143.95555,283.38312,517.6595,-112.31277,342.67258,524.4758,118.55715,95.43412,63.65558,-95.028404,164.17198,82.181,208.59952,347.18872,97.634544,-188.46074,413.3494,90.22716
21.442392,185.01604,1719.3763,31.980854,301.9054,1299.4269,246.85368,206.93237,1388.4873,290.9988,182.6078,1097.3319,290.07544,336.37796,872.5373,-177.92029,192.90227,1375.912,-206.94601,157.52557,1095.3307,-244.33879,268.13535,857.7821,188.55888,215.28737,989.36237,-124.43251,220.00504,974.05316,143.76396,283.8801,517.6336,-110.49275,343.63535,522.94745,118.59582,95.71149,63.659878,-96.88764,156.69775,82.805664,208.423,347.3342,97.18898,-182.49638,408.6451,87.105515
20.746977,185.46544,1719.3444,31.273188,301.98077,1299.0704,246.2784,206.18591,1388.1327,291.13696,181.37845,1097.2517,290.1154,335.84946,872.61163,-179.09436,194.56506,1375.9247,-209.62558,157.92809,1095.825,-246.57259,265.72903,857.0524,186.61914,214.81253,989.57306,-125.32615,221.48862,973.31836,143.31172,284.09924,517.5257,-108.38693,343.31387,521.2579,118.615616,95.698784,63.635296,-99.953445,150.09496,82.81325,208.42638,347.4377,96.927414,-177.41887,404.7006,84.49018
20.314968,186.4053,1718.6676,30.616974,302.2669,1298.6466,244.97108,204.98143,1387.4609,290.54822,180.32687,1096.6927,290.0759,335.50137,872.58655,-180.43625,196.14261,1375.8037,-212.34811,158.28365,1096.12,-248.25566,263.9166,855.85455,185.6309,214.66806,989.5314,-126.37387,223.30634,972.289,141.9769,283.31586,516.85205,-105.33493,341.71967,519.089,118.60749,95.74677,63.65549,-103.39343,144.84236,81.50255,208.57246,347.34586,96.7827,-172.66907,401.835,83.00845
19.744492,187.00438,1718.6614,29.938112,302.64206,1298.1982,243.98454,204.24309,1386.731,290.3803,178.90369,1096.1061,289.9989,335.19998,872.51086,-181.75212,197.57745,1375.5107,-215.37758,158.59442,1096.1525,-250.28322,262.6407,855.15497,184.45436,214.42894,989.5238,-127.62275,225.67085,971.0894,141.9488,283.73932,516.7155,-102.5781,338.72577,516.9448,118.492676,95.79613,63.757767,-105.99619,141.71289,80.06788,208.75375,347.38934,96.59792,-169.69778,400.47455,83.16989
19.06947,187.61806,1718.2256,29.236746,303.1459,1297.6415,242.41927,202.87607,1385.8838,289.64673,177.7889,1095.369,289.86273,334.90594,872.31476,-183.408,199.1074,1375.1274,-218.54085,158.92181,1096.11,-252.28609,261.86475,854.3205,182.8544,214.32002,989.54694,-128.90102,228.28377,970.15857,141.87862,283.93954,516.90027,-99.681244,335.3349,514.62476,118.61182,95.76842,63.80851,-106.67183,141.10347,79.04873,208.92802,347.48108,96.10784,-169.57614,400.12213,83.622025
18.110107,188.58473,1717.7346,28.3434,303.4985,1297.0958,241.08109,201.74712,1384.9957,288.80368,176.76549,1094.6199,289.72617,334.6864,872.07965,-184.94939,200.57188,1374.6862,-221.87436,159.32782,1095.9231,-253.73811,261.4565,853.535,181.46211,214.12915,989.494,-130.5107,231.41286,969.27795,143.21579,285.70456,517.24896,-97.06108,332.13962,512.7827,118.64493,95.91696,63.915066,-106.66715,141.12566,78.85748,209.04193,347.6223,95.3624,-170.0896,400.0599,83.05229
17.081318,189.21542,1717.5547,27.567596,303.7532,1296.7261,239.49017,200.75003,1384.0482,287.5947,175.83212,1093.7648,289.46805,334.3947,871.83594,-186.547,202.04378,1374.2247,-225.18289,159.78905,1095.7112,-255.25305,261.48495,852.699,180.30821,213.97261,989.6597,-131.48943,234.48236,967.91284,141.75143,284.73044,516.7431,-94.95195,329.726,512.2552,118.667984,95.99167,64.059654,-106.50322,141.3337,79.023575,209.1618,347.77826,94.63036,-169.61636,400.30362,81.8073
16.044859,190.07559,1717.6324,26.69273,304.0676,1296.5311,238.32753,199.22836,1383.4392,286.1886,174.85051,1093.0822,289.15384,334.0579,871.68225,-188.26688,203.58775,1373.9381,-228.54309,160.4301,1095.6976,-256.47894,261.46152,852.418,180.12581,213.6564,989.56085,-132.44693,237.52269,967.0015,142.47888,286.00616,517.1022,-94.00263,327.85208,513.0806,118.67028,96.122406,64.17961,-106.40202,141.48508,79.17241,209.28296,347.65033,93.823944,-169.50392,400.65573,80.937164
14.720599,191.2061,1717.5514,25.888704,304.47766,1296.7216,236.50798,197.76224,1382.827,284.4625,173.96239,1092.6296,288.79507,333.55807,871.7282,-189.80185,205.14157,1373.9291,-231.93701,161.30159,1095.932,-257.7703,261.98706,852.45374,178.28618,212.90918,989.6167,-133.39478,240.0686,966.65936,142.45149,285.9334,517.4998,-94.22759,326.33304,513.9654,118.7537,96.03552,64.312744,-106.38937,141.58353,79.30492,209.26816,348.03918,93.39002,-169.96553,400.63577,80.583046
13.505129,192.34972,1717.4788,24.980257,305.0406,1297.1335,235.25056,196.2434,1382.5891,282.69733,172.76553,1092.511,288.225,333.01898,872.0449,-191.34721,206.71361,1374.354,-235.15994,162.1894,1096.4795,-258.84424,262.69434,853.0257,178.05885,212.80833,989.16846,-133.90599,241.87378,966.87396,140.98685,285.0219,517.0763,-95.45474,325.05066,514.2613,118.727066,96.16467,64.408905,-106.38646,141.61115,79.3383,209.11603,348.26816,92.71677,-170.01997,400.66415,80.217476
11.966464,193.36215,1718.166,24.112352,305.73557,1297.6776,233.6802,194.87038,1382.5137,280.08707,171.83823,1092.5443,287.54767,332.40268,872.5456,-192.93387,208.32747,1375.1333,-238.25638,163.17285,1097.3221,-259.13477,263.4762,853.0531,177.1647,213.06021,989.1499,-134.82277,244.23291,967.7515,140.31767,284.7247,517.04425,-96.84005,323.36472,514.15247,117.94952,97.03383,64.458534,-106.359215,141.63965,79.37304,208.98206,348.2082,91.67727,-170.02931,400.73718,80.0423
10.319375,194.33868,1718.3639,23.129984,306.53375,1298.1603,232.05057,193.46976,1382.71,277.54767,170.761,1092.9933,286.7793,331.65747,873.1935,-194.37637,210.01527,1376.1018,-241.1252,164.41177,1098.4525,-260.19308,264.82477,853.97974,176.11412,213.57059,989.13153,-134.85368,244.97807,968.2669,139.87672,284.55844,516.7629,-98.084366,321.06375,513.91754,118.14101,96.78399,64.63455,-106.38676,141.63176,79.41304,208.97769,348.6172,91.426384,-170.31645,400.60013,79.77824
8.973909,195.7055,1718.5629,22.156788,307.21146,1298.5491,230.53639,192.52385,1383.073,274.94287,169.56407,1093.2972,286.23322,331.3311,874.0172,-195.77167,211.68951,1377.1222,-243.92009,165.78307,1099.5569,-260.6723,266.06104,854.75104,174.53346,214.28285,989.3967,-136.21068,247.22592,969.49786,139.61528,284.37296,516.5522,-99.06288,319.2168,513.7067,117.92434,96.59078,64.639885,-106.387985,141.66972,79.432,208.85582,348.56827,90.99916,-170.23999,400.70554,79.7518
7.625833,196.71228,1719.2095,21.021437,308.05835,1298.9622,229.07808,191.85304,1383.3456,272.1828,168.38208,1093.3678,284.95544,330.22266,874.48676,-197.12267,213.38812,1378.0687,-246.60423,167.24693,1100.6158,-260.02127,268.06686,854.67584,173.89397,215.26399,989.28876,-137.15529,248.3662,970.0389,139.57243,284.25446,516.58435,-99.517715,317.64218,513.5195,117.959915,96.763916,64.71073,-106.37345,141.65796,79.41744,209.04759,348.49384,90.671036,-170.25935,400.5104,79.43204
5.8801646,197.86508,1719.1412,20.051891,308.9079,1299.2235,227.6955,191.54799,1383.6774,269.89316,166.79605,1093.6093,284.12695,329.8511,875.10443,-198.49374,215.19586,1378.8749,-249.10204,168.84924,1101.6523,-261.11917,270.0158,855.9508,172.91942,216.06859,989.4187,-138.09521,249.46437,970.41907,139.41902,284.31946,516.5492,-100.10078,315.69568,513.5323,117.80723,96.757065,64.86755,-106.35631,141.67622,79.42971,209.14536,348.90265,90.13548,-170.2458,400.6235,79.5518
4.3976603,199.22232,1719.3906,19.009554,309.7112,1299.3854,225.89095,191.78793,1383.8232,267.3244,165.4237,1093.4583,282.49435,328.91364,875.2836,-199.77779,217.06024,1379.4874,-251.53288,170.50684,1102.2716,-261.43417,272.41345,856.4838,171.60281,216.9674,989.545,-139.11296,250.6618,970.6775,139.09636,284.29874,516.4969,-100.83948,314.3422,513.4556,117.703964,96.772194,65.11239,-106.400604,141.66205,79.410995,209.24216,349.1004,89.0502,-170.3605,400.6722,79.55075
2.3201363,200.35556,1719.2091,18.028309,310.51407,1299.4529,224.83351,191.93922,1383.9147,265.18787,163.85347,1093.2239,281.17557,328.38486,875.48303,-200.96419,218.89122,1379.9095,-253.91125,172.2779,1102.851,-261.99692,275.2443,857.23065,170.5098,217.5426,989.6916,-140.06926,251.72612,970.6656,138.8237,284.36014,516.4187,-101.640495,312.83344,513.5583,117.61135,96.918465,65.293655,-106.43468,141.64873,79.401024,209.38284,349.37335,88.08579,-170.47522,400.63007,79.637665
0.58110994,201.63736,1719.4202,17.070301,311.2984,1299.335,223.17488,192.52753,1383.7584,262.85468,162.97505,1092.882,279.90573,328.00644,875.5648,-202.1611,220.80742,1380.1171,-256.1248,174.17885,1103.1196,-261.7549,278.1819,857.1479,169.3395,218.25966,989.85114,-141.2247,252.86485,970.6626,138.63951,284.94003,516.3437,-102.68512,311.42743,513.5935,117.669495,97.26417,65.45409,-106.42085,141.526,79.36227,209.55887,349.5712,87.16779,-170.47075,400.62653,79.619675
-0.9532845,202.52654,1719.5021,16.257418,312.21674,1299.0345,222.17162,192.80347,1383.5436,260.6662,162.28328,1092.3859,278.25235,327.46426,875.3775,-203.19464,222.52956,1380.1482,-258.31253,176.29669,1103.0706,-262.10876,281.28854,857.50867,167.85788,218.84953,989.9356,-142.43391,253.70097,970.4777,137.8649,284.875,516.104,-103.27873,310.1295,513.3949,117.53811,97.20924,65.54113,-106.48346,141.50404,79.27926,209.68004,349.73877,86.31366,-170.31458,400.64264,79.60217
-3.0230348,203.7273,1719.3749,15.437476,313.01328,1298.7173,220.74535,193.20946,1383.2488,259.00726,161.63977,1091.9557,276.68735,327.1131,875.1745,-204.19043,224.19717,1379.9911,-260.21722,178.52882,1103.3704,-262.76056,284.7046,858.21466,167.14084,219.52382,989.8139,-143.51802,254.44846,970.117,137.21678,284.98724,516.095,-103.95947,308.89923,513.32983,117.536224,97.373634,65.797874,-106.48727,141.51086,79.26255,209.68007,349.9718,85.475,-170.38393,400.62317,79.63374
-4.72667,204.98328,1719.0228,14.570853,313.816,1298.3958,219.82024,193.3699,1382.9403,257.55875,161.14307,1091.4368,275.01294,326.89752,874.8895,-205.13324,225.69101,1379.7297,-262.06406,181.02666,1102.9426,-263.15717,288.6308,858.38116,166.2351,220.24104,989.73834,-144.49109,255.29187,969.93097,136.37065,285.16672,515.9789,-104.39703,307.52197,513.21625,117.42852,97.41134,65.92375,-106.509865,141.4662,79.18276,209.39667,350.1363,84.10562,-170.26767,400.50345,79.56801
-6.85648,205.9397,1719.1075,13.676,314.6515,1298.1617,218.75104,193.65628,1382.6677,256.02,161.27982,1090.9523,273.22543,326.93622,874.6183,-206.11922,227.04823,1379.4175,-263.66144,183.62477,1102.6293,-263.07114,292.61014,858.28107,165.4898,220.96025,989.626,-145.28755,255.60902,969.4224,135.02089,285.0706,515.7741,-104.68324,306.5575,512.95306,117.32403,97.4249,66.07439,-106.44163,141.50508,79.15856,209.27437,350.26276,83.40942,-170.28575,400.6538,79.59189
-8.564354,207.25664,1718.7561,12.831476,315.4877,1297.9147,217.6892,194.00945,1382.4528,255.11736,160.9124,1090.7095,271.45868,327.08224,874.3456,-207.10829,228.25499,1379.1537,-264.98483,186.44014,1102.229,-262.66656,296.8676,858.4141,164.46002,221.77731,989.4138,-146.11633,256.08063,969.01324,134.26578,285.67566,515.498,-104.80489,305.61276,512.8482,117.51219,97.55369,66.02859,-106.51715,141.49342,79.15061,208.93953,350.43622,83.16822,-170.24232,400.6083,79.60453
-10.610674,208.41783,1718.2776,12.033025,316.35788,1297.7263,216.50722,194.46417,1382.2407,253.65369,161.02429,1090.4148,269.6104,327.3696,874.22375,-208.17865,229.43736,1378.8228,-266.17218,189.3211,1101.9006,-262.83597,301.38376,859.01074,163.7942,222.83415,989.07275,-147.01471,256.37122,968.7752,133.80408,286.51138,515.40204,-104.89215,304.63013,512.67566,117.408676,97.53928,66.03774,-106.51539,141.46753,79.210464,208.64183,350.86682,83.03663,-170.41647,400.51352,79.48677
-12.51424,209.48058,1718.4712,11.15361,317.20444,1297.6141,215.39963,195.1114,1382.1187,252.49512,161.1322,1090.2301,267.80783,327.62796,874.0963,-209.13704,230.57008,1378.5553,-267.1561,192.33348,1101.58,-262.8505,305.88425,859.0274,163.19441,223.35068,988.51447,-147.78053,256.83707,968.477,133.09088,286.9858,514.9668,-105.05189,303.72604,512.64075,117.13332,97.44424,66.2513,-106.57365,141.42987,79.214355,208.52933,351.01834,82.65041,-170.53375,400.61652,79.58158
-14.663653,210.58734,1718.638,10.353438,317.99185,1297.571,214.31206,195.8662,1382.1,251.19333,161.17432,1090.1561,266.05283,328.1331,874.11896,-210.05511,231.70905,1378.3662,-267.89246,195.38438,1101.3356,-263.0132,310.55664,859.86554,162.96785,224.3882,988.63055,-148.19241,256.65262,968.22363,132.78482,287.44223,514.73267,-104.94503,302.69217,512.6278,117.36026,97.876625,66.27612,-106.59711,141.42674,79.16196,208.34514,350.9648,81.81941,-170.31892,400.6511,79.667206
-16.060549,211.87811,1718.4413,9.6732855,318.8938,1297.433,213.09218,196.78351,1382.2504,249.85458,161.6783,1090.2612,264.11688,328.294,874.08875,-210.77231,232.8339,1378.2489,-268.4902,198.50085,1101.202,-263.25732,314.70334,860.74414,162.39957,225.46312,988.37146,-148.68906,257.0493,968.2477,132.4795,287.25946,514.5647,-105.18997,302.0121,512.4065,117.25781,98.028625,66.40629,-106.64711,141.43283,79.11525,208.15187,350.9981,80.7817,-170.33429,400.58862,79.672585
-17.999594,213.11368,1718.5936,8.728231,319.64487,1297.3693,212.45193,197.57211,1382.5964,248.58035,162.30507,1090.5027,262.37128,328.53958,874.228,-211.49643,234.0381,1378.2396,-268.80377,201.60696,1100.9408,-262.56604,320.1517,860.9119,161.87228,226.33418,988.22516,-149.20103,257.23453,968.3357,132.39824,287.515,514.42175,-105.530815,301.33978,512.26117,117.03347,98.577545,66.673325,-106.59415,141.4462,79.065895,208.0623,351.3974,79.6912,-170.29837,400.52185,79.662506
-19.63678,214.53487,1718.4916,7.99647,320.47168,1297.3729,211.63365,198.50235,1383.0492,247.61404,162.57588,1090.888,260.9472,329.04996,874.4156,-212.14232,235.151,1378.2007,-268.97217,204.63252,1100.7443,-262.53375,325.0656,862.0695,161.10788,226.54436,987.8625,-149.98349,257.92444,968.65576,132.25673,287.73727,514.33984,-105.920395,300.6077,512.28,117.02053,98.7346,66.92815,-106.58962,141.42194,79.05477,207.86552,351.91446,78.68031,-170.24037,400.45096,79.70763
-21.123795,215.91554,1718.6829,7.3685184,321.2764,1297.4016,210.89828,199.5483,1383.5238,246.6553,162.97186,1091.2473,259.40314,329.27716,874.55457,-212.55199,236.3172,1378.1599,-269.01273,207.4847,1100.9266,-261.75607,330.32358,862.50775,160.72035,227.18588,987.76086,-150.0749,257.4856,968.4921,132.2228,288.1524,514.2138,-106.443214,300.14325,512.34705,116.520905,98.30737,67.22798,-106.55383,141.41502,79.08814,207.64316,352.02472,77.39562,-170.3163,400.56003,79.74137
-22.709494,217.22385,1718.3522,6.7098074,322.1228,1297.5225,210.23155,200.71748,1383.949,245.72084,163.6052,1091.6096,257.9553,329.6441,874.6115,-212.92682,237.42346,1378.0852,-268.74265,210.74136,1100.1711,-261.12125,335.48547,863.25903,160.77342,228.18849,988.16736,-150.56795,257.9034,968.6798,131.92818,288.5145,514.0984,-107.02044,299.80557,512.2241,116.48707,98.44359,67.38614,-106.59116,141.38277,79.10236,207.46649,352.3272,76.55658,-170.37427,400.5733,79.83718
-24.357826,218.43616,1718.5432,6.2346373,322.88873,1297.4948,209.71573,201.95604,1384.4794,244.78946,164.32373,1092.0421,256.43524,329.85397,874.6191,-213.25945,238.52968,1377.9257,-268.58603,213.78369,1099.871,-260.06302,340.73566,864.0551,159.9679,228.4831,987.7964,-151.00868,258.24356,968.7771,131.5283,288.95016,513.76013,-107.19684,299.84183,512.0956,116.79886,98.848656,67.53806,-106.571045,141.37389,79.086784,207.26042,352.62964,75.72885,-170.17055,400.532,79.727005
-25.933775,219.85695,1719.0583,5.6648755,323.75278,1297.4943,209.12206,203.22029,1384.9095,243.99028,165.36765,1092.4254,255.23926,330.37366,874.6758,-213.56908,239.43237,1377.7478,-268.2679,216.86424,1099.4241,-259.88535,346.19055,865.1398,159.89024,229.57434,988.3167,-151.4737,258.64505,968.777,131.04427,289.2294,513.4166,-107.52317,299.7802,512.0376,116.92825,99.47781,67.88869,-106.61466,141.38525,79.102715,206.94118,352.8816,74.64518,-170.27945,400.5737,79.77096
-27.691406,221.09682,1718.8741,5.1716,324.46823,1297.5022,208.70702,204.49406,1385.2444,243.53358,166.02492,1092.7205,254.04219,330.94727,874.6363,-213.76895,240.24533,1377.4443,-268.05127,219.8249,1099.1407,-259.20697,351.6719,866.0384,159.7213,230.39545,988.19293,-151.71991,259.4633,968.82025,130.67935,289.1457,513.4988,-107.65281,299.66446,511.8497,116.42568,99.36915,67.90832,-106.63428,141.40306,79.10171,206.84488,353.092,74.20791,-170.18054,400.57822,79.71515
-29.025991,222.30472,1718.923,4.7403555,325.27084,1297.4458,208.3417,205.67651,1385.5565,243.35805,166.8915,1093.0007,253.05899,331.64948,874.61,-213.91737,240.95901,1377.1539,-267.6763,222.89897,1098.68,-256.9092,357.13245,866.4906,159.56056,231.10667,988.2405,-152.37238,259.27475,968.68164,129.84604,289.084,513.24854,-107.92636,299.8864,511.69598,116.355385,99.64437,68.20259,-106.66728,141.43553,79.07236,206.63846,353.09503,73.70146,-170.47815,400.6089,79.68275
